subflow_fwd_bytes,avg_fwd_segment_size,fwd_packet_length_max,fwd_act_data_packets,fwd_packet_length_mean,fwd_iat_std,fwd_packets_length_total,init_fwd_win_bytes,subflow_fwd_packets,fwd_header_length,record_id,event_time,label
78,39.0,39,1,39.0,0.0,78,-1,2,40,8595cb10-e8a9-47e7-9372-ec729818da71,1749057104.0,0
64,32.0,32,1,32.0,0.0,64,-1,2,64,9f8abacd-c233-4a3a-b061-507c5150436a,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,7805e796-e7e0-4d29-b4cf-f434cc035cd2,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,239,1,20,7df2b90d-d450-437b-8c3d-b9c5b7038402,1749057104.0,0
82,41.0,41,1,41.0,0.0,82,-1,2,40,0516cf65-bfed-4d8c-baed-f93865a00662,1749057104.0,0
24,6.0,6,3,6.0,1465638.6,24,256,4,80,65b270e0-53de-43e9-ae5e-7abc824d91a6,1749057104.0,1
24,6.0,6,3,6.0,5810894.0,24,256,4,80,987a6448-e06c-42d4-acb4-5138cf2edda8,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,39195138-b537-424f-bf51-006877acbc44,1749057104.0,0
60,30.0,30,1,30.0,0.0,60,-1,2,64,38d72986-cd38-4722-8de0-bcbaf6446bf2,1749057104.0,0
56,7.0,20,6,7.0,33200000.0,56,256,8,172,89fa5056-8e4b-4aa0-a347-f1e133104015,1749057104.0,1
26,8.666667,20,2,8.666667,6368.2036,26,8192,3,72,93dbb8a8-ecc3-468e-b84b-1cdc1eff8b16,1749057104.0,1
26,8.666667,20,2,8.666667,10199.309,26,8192,3,72,7bd1fe10-39a7-4555-91cf-6989859a7a34,1749057104.0,1
56,7.0,20,6,7.0,27400000.0,56,256,8,172,da5477dc-b64d-4ac7-8b8f-077556d25cd8,1749057104.0,1
56,7.0,20,6,7.0,27200000.0,56,256,8,172,9c498034-ec99-4fa7-babb-573b6a4be188,1749057104.0,1
30,6.0,6,4,6.0,1575791.9,30,256,5,100,8c482077-e4c7-44f9-9ce2-4c8305a5905e,1749057104.0,1
12,6.0,6,1,6.0,0.0,12,256,2,40,48360038-9ae1-4221-bd3d-b2d80a967abc,1749057104.0,0
24,6.0,6,3,6.0,2778449.5,24,256,4,80,be54513d-c317-4d20-9e50-ca1834cd92dd,1749057104.0,1
26,8.666667,20,2,8.666667,325.97623,26,8192,3,72,1370fc7e-2876-412d-9ff7-ab97263fc2a2,1749057104.0,1
30,6.0,6,4,6.0,5052021.0,30,256,5,100,2f26f228-1e7d-46cb-b846-c40cb16ba6f1,1749057104.0,1
487,162.33333,481,2,162.33333,41012.902,487,29200,3,80,d2a88f38-02c8-4c25-a47c-90cb9ddd1504,1749057104.0,0
11613,1659.0,4380,5,1659.0,40600000.0,11613,229,7,152,de4359dc-c3ee-4f5b-82e4-980f2d0540eb,1749057104.0,0
26,8.666667,20,2,8.666667,13737.671,26,8192,3,72,9f32acb9-7622-4149-8c6e-37453a6ff8d9,1749057104.0,1
46,23.0,23,1,23.0,0.0,46,-1,2,64,cc57dec1-010e-4741-95c8-b1806e7711b4,1749057104.0,0
26,8.666667,20,2,8.666667,581.94885,26,8192,3,72,f44a4cff-969b-4f90-8bd5-d327929940a0,1749057104.0,1
12,6.0,6,1,6.0,0.0,12,244,2,40,cf4a5a44-8193-4ef3-935f-2fcd282ab1ba,1749057104.0,0
56,7.0,20,6,7.0,34300000.0,56,256,8,172,847984fe-073a-49b6-8b8a-2bd22a540963,1749057104.0,1
24,6.0,6,3,6.0,3633236.8,24,256,4,80,e25354e7-fce0-46b6-bc8b-6d9bb5230ea0,1749057104.0,1
26,8.666667,20,2,8.666667,233.34525,26,8192,3,72,c6f97485-c3b6-4b44-98fe-5f06e3404b59,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,30992,1,20,c1a98db1-042a-4440-a4bf-5554978ef0c2,1749057104.0,0
26,8.666667,20,2,8.666667,480.12552,26,8192,3,72,1651d5f7-7512-443f-8a29-e2d8920af174,1749057104.0,1
11607,1934.5,5840,4,1934.5,338215.2,11607,8192,6,144,aeb31485-d251-4b19-bba5-94f9c38837ac,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,642ac4b9-b06d-4541-b994-306b4ae16e8f,1749057104.0,0
350,38.88889,193,3,38.88889,1938329.5,350,29200,9,296,76d8e6f7-5f8a-43d6-ae4b-095f8f48a058,1749057104.0,0
26,8.666667,20,2,8.666667,5056.5205,26,8192,3,72,db4e5ad1-e2a9-48da-bc5a-a2d4c10fa0ff,1749057104.0,1
66,33.0,33,1,33.0,0.0,66,-1,2,40,628f16b3-f0e9-4279-b3d8-f767b52c67ad,1749057104.0,0
56,7.0,20,6,7.0,26100000.0,56,256,8,172,bed00d05-9291-4f21-b4ac-79ea070e42f2,1749057104.0,1
391,48.875,210,7,48.875,2023759.2,391,8192,8,172,ae33e736-9044-4801-9a62-726657567a06,1749057104.0,0
26,8.666667,20,2,8.666667,5731.8076,26,8192,3,72,3419d70a-529b-4422-908f-146a79739fba,1749057104.0,1
26,8.666667,20,2,8.666667,514.06665,26,8192,3,72,0251bf75-2af3-485b-8dd9-579479f6508e,1749057104.0,1
20,10.0,20,1,10.0,0.0,20,8192,2,52,d98703c0-cf01-48d5-aedf-960d401f7ca5,1749057104.0,1
30,6.0,6,4,6.0,5481051.0,30,256,5,100,dda8a823-db5c-4eab-bed6-77d9ce3216f2,1749057104.0,1
26,8.666667,20,2,8.666667,221.32442,26,8192,3,72,89e4e570-c2bf-4b70-80fe-6b853596f96a,1749057104.0,1
26,8.666667,20,2,8.666667,427.0925,26,8192,3,72,6929dda9-a0d2-4620-85ae-8b591596f9a5,1749057104.0,1
54,54.0,54,0,54.0,0.0,54,-1,1,20,a5f4b522-e05e-44f9-87fb-fb93d43cefcf,1749057104.0,0
286,9.225806,286,1,9.225806,4960533.5,286,29200,31,1000,701696a4-7244-4395-b991-3e24e17f9685,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,368,1,20,14f3592f-af10-4116-a2ac-7c8d6a6e0546,1749057104.0,0
74,37.0,39,1,37.0,0.0,74,-1,2,64,8b6222db-3ef2-4d82-a048-fd7308e37d03,1749057104.0,0
30,6.0,6,4,6.0,8793.341,30,256,5,100,c5ed4ec9-0ef6-499b-b867-ce048c278cb0,1749057104.0,1
30,6.0,6,4,6.0,3435614.8,30,256,5,100,6e886fed-0e0b-4c67-a860-eb86fc7c894e,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,b2f42430-da6f-4967-b23d-7f50bcfe2cc0,1749057104.0,0
24,6.0,6,3,6.0,1218480.5,24,256,4,80,077536ca-8065-40df-9ffd-bc85bd81899a,1749057104.0,1
24,6.0,6,3,6.0,372400.03,24,256,4,80,d15fb551-09e1-4eb2-81f4-7b7d16051b7a,1749057104.0,1
12,6.0,6,1,6.0,0.0,12,33580,2,40,1df3127b-0328-4405-8ffa-cd6e431ee30d,1749057104.0,0
56,7.0,20,6,7.0,25800000.0,56,256,8,172,bd64550e-949d-4c85-94f1-c00a8ddd634e,1749057104.0,1
26,8.666667,20,2,8.666667,2163.7468,26,8192,3,72,f69b0627-564a-4536-99c6-c39d272d2d0c,1749057104.0,1
24,6.0,6,3,6.0,3442714.8,24,256,4,80,b36f9fa4-1e4d-4bfd-9fc7-936134060f0f,1749057104.0,1
26,8.666667,20,2,8.666667,5658.9756,26,8192,3,72,b67b4036-8ebd-455f-a569-1bc28583ad56,1749057104.0,1
1870,311.66666,1215,5,311.66666,81871.3,1870,8192,6,132,40240db2-1dbd-48d3-9b9d-b75c891e5b94,1749057104.0,0
56,7.0,20,6,7.0,37700000.0,56,256,8,172,71f27fa4-5021-4a37-b5c5-f3d27a24d2ff,1749057104.0,1
1055,65.9375,312,15,65.9375,20700000.0,1055,8192,16,332,28ebff5e-2ee2-44e4-b205-2ac335950576,1749057104.0,0
26,8.666667,20,2,8.666667,14591.148,26,8192,3,72,8158ff0b-c96c-44b6-9057-56e82f97e116,1749057104.0,1
26,8.666667,20,2,8.666667,516.1879,26,8192,3,72,92a93fb2-60e7-45e5-b4b6-d26930b0f8d8,1749057104.0,1
26,8.666667,20,2,8.666667,10.606602,26,8192,3,72,a99f60f0-1fdc-40ec-a828-d69942a04649,1749057104.0,1
11607,1934.5,4380,4,1934.5,34900000.0,11607,229,6,132,7cbe6fda-593c-4227-9ae5-f8af72dfbf0a,1749057104.0,0
135,27.0,46,4,27.0,2229392.5,135,254,5,100,93621691-e39d-4fa6-b411-42542b7de0ea,1749057104.0,0
2175,90.625,435,5,90.625,5044446.0,2175,29200,24,776,cca3161c-2e1a-4635-ac2f-d7b432abcd25,1749057104.0,0
26,8.666667,20,2,8.666667,2113.5422,26,8192,3,72,c06823f5-0e36-4339-9415-b1807c970387,1749057104.0,1
56,7.0,20,6,7.0,30300000.0,56,256,8,172,004380e8-1734-4605-af3b-6c90f196333e,1749057104.0,1
12,6.0,6,1,6.0,0.0,12,64209,2,40,4c72fffa-b619-4f03-b5bd-768aaa2a2b98,1749057104.0,0
30,6.0,6,4,6.0,4518230.0,30,256,5,100,76b8a209-1176-497e-97b5-29aaeb963a25,1749057104.0,1
2020,126.25,1629,15,126.25,5069529.5,2020,8192,16,332,1726e418-582f-4d98-8a95-1a76b5cd51fe,1749057104.0,0
24,6.0,6,3,6.0,5145199.0,24,256,4,80,ca91168e-8d86-4ddd-ae3a-5e8977d171e9,1749057104.0,1
11607,1658.1428,4380,5,1658.1428,34200000.0,11607,229,7,152,a47005ae-3081-4905-b1e6-7a7a198a1ffc,1749057104.0,0
11607,2321.4,8760,3,2321.4,40200000.0,11607,229,5,112,da081011-8938-4f09-b8c0-0f32581fded7,1749057104.0,0
11607,1658.1428,5840,5,1658.1428,260502.73,11607,8192,7,164,935f3e7e-7d4b-4bb3-9037-41440abad328,1749057104.0,0
64,32.0,32,1,32.0,0.0,64,-1,2,64,014a2cae-6744-4b08-9de8-502412bd838c,1749057104.0,0
24,6.0,6,3,6.0,1824373.5,24,256,4,80,bdc75179-7a58-43da-9c42-b9c1c27942a8,1749057104.0,1
432,144.0,426,2,144.0,62936.04,432,8192,3,72,48c1d62d-4af2-47dd-b5c6-a593b51f9d53,1749057104.0,0
56,7.0,20,6,7.0,26200000.0,56,256,8,172,74cd9de6-a233-400c-8ae8-3b7f12a6abcf,1749057104.0,1
70,35.0,35,1,35.0,0.0,70,-1,2,40,827b945a-f195-4e82-a6c2-b17c56296935,1749057104.0,0
70,35.0,35,1,35.0,0.0,70,-1,2,40,8fd524d5-d36e-4ea0-a9e8-ca777287aeb5,1749057104.0,0
0,0.0,0,0,0.0,0.0,0,122,2,64,5f35dad6-c76c-43b0-b7b7-b7f82233504d,1749057104.0,0
26,8.666667,20,2,8.666667,11998.895,26,8192,3,72,bf4a539f-70c9-461f-a2ac-b5607a619dfa,1749057104.0,1
843,76.63636,405,10,76.63636,5162977.0,843,8192,11,232,98a7aedb-ab43-4351-995a-4012bec3fac7,1749057104.0,0
26,8.666667,20,2,8.666667,404.4651,26,8192,3,72,fae72ba5-37ff-409f-aade-7b3d4fa84a21,1749057104.0,1
30,6.0,6,4,6.0,2934484.5,30,256,5,100,8f01be03-041a-4aae-ac25-ba85c59a8dda,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,5ac346d2-153d-42b2-a7b3-dd5c9f192446,1749057104.0,0
26,8.666667,20,2,8.666667,10937.527,26,8192,3,72,71aa3023-a543-4425-96ef-4f3e4104d5ae,1749057104.0,1
30,6.0,6,4,6.0,5722002.0,30,256,5,100,ab098671-b8da-4b77-9ff8-8740fb90fcbc,1749057104.0,1
50,7.142857,20,5,7.142857,2479491.2,50,256,7,152,1eae0461-af33-4e3e-8a19-26c6513e7372,1749057104.0,1
0,0.0,0,0,0.0,0.0,0,30016,2,64,0482e90d-c741-4c6c-9a1b-ae19dad9fdfb,1749057104.0,0
5337,242.59091,3185,21,242.59091,5079054.0,5337,29200,22,460,c8c98cf3-a0c7-4bb6-a3f0-52d011df6080,1749057104.0,0
26,8.666667,20,2,8.666667,561.4428,26,8192,3,72,1d57d96a-77be-4fb4-af6b-90a75a3f1f5c,1749057104.0,1
11607,2321.4,8760,3,2321.4,40200000.0,11607,229,5,112,a1e68840-b223-4f21-9924-1e6906c51fbe,1749057104.0,0
26,8.666667,20,2,8.666667,20057.791,26,8192,3,72,db4c5b79-c1d8-4177-bd76-e7574572035b,1749057104.0,1
56,7.0,20,6,7.0,28100000.0,56,256,8,172,934094ba-4690-441c-a152-bb2e95e03600,1749057104.0,1
525,58.333332,197,8,58.333332,569156.25,525,8192,9,192,5d1d4850-1d86-41e4-baff-9b0365b15493,1749057104.0,0
26,8.666667,20,2,8.666667,7836.8643,26,8192,3,72,e7b2d68f-5ecc-4eea-8c19-aa8b7583cfad,1749057104.0,1
64,32.0,32,1,32.0,0.0,64,-1,2,64,b2655a39-8ddc-47e4-b08c-b7cc7be54f30,1749057104.0,0
11607,1658.1428,4380,5,1658.1428,32000000.0,11607,229,7,152,8fb09a7f-7bdd-4f40-9c04-fc8fe7a198d1,1749057104.0,0
100,50.0,50,1,50.0,0.0,100,-1,2,40,a415e97b-3550-4cc5-b898-5bd6586b06d8,1749057104.0,0
26,8.666667,20,2,8.666667,406.5864,26,8192,3,72,0ba45a5d-3334-4ea4-ae97-7f5d98306fa2,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,2183304f-d2fa-4daf-846d-fb57b7262010,1749057104.0,0
431,143.66667,425,2,143.66667,7228.7524,431,8192,3,72,2d0a08bb-5024-46ea-aa4f-066a14f67a9b,1749057104.0,0
2441,406.83334,1786,5,406.83334,12991.897,2441,8192,6,132,685adc3f-c8be-4648-8160-99bcc244b31f,1749057104.0,0
36,6.0,6,5,6.0,4472695.0,36,256,6,120,34dc65d2-1068-4090-aa9f-e92c2f5d34c9,1749057104.0,1
56,7.0,20,6,7.0,34400000.0,56,256,8,172,fa2f8f6d-0d16-48a0-a1b0-daac0944051e,1749057104.0,1
1145,47.708332,389,5,47.708332,5011552.5,1145,29200,24,776,4125c20c-ac88-4327-be29-7f0af6dda1f5,1749057104.0,0
12,6.0,6,1,6.0,0.0,12,252,2,40,4e75fb69-8d68-4969-a695-410631fecb07,1749057104.0,0
76,38.0,38,1,38.0,0.0,76,-1,2,64,18336dea-fbd0-4709-a222-4c4de2e162bb,1749057104.0,0
24,6.0,6,3,6.0,2982572.8,24,256,4,80,bb05317a-4139-4d5c-a5b2-435bf899dd50,1749057104.0,1
30,6.0,6,4,6.0,1045311.44,30,256,5,100,58af2198-a7b8-4106-837c-bf0c2aab27d4,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,913,1,20,f278968f-e7f1-4fcf-9ca9-c50aacbc0692,1749057104.0,0
26,8.666667,20,2,8.666667,393.15137,26,8192,3,72,6c82ede0-8120-4567-bdb7-e38583143539,1749057104.0,1
62264,2075.4666,2896,28,2075.4666,3504.2449,62264,61,30,960,d6d20668-6cab-494a-8d00-5033dec730f7,1749057104.0,0
43,14.333333,31,2,14.333333,33.941124,43,255,3,60,4fbb86a3-e309-4ae9-bf6b-c5468e281a8d,1749057104.0,0
1375,1375.0,1375,0,1375.0,0.0,1375,229,1,20,f3aa6c8f-1010-43a2-b59f-02b25b6e5c85,1749057104.0,0
11607,1658.1428,5755,5,1658.1428,274197.44,11607,8192,7,164,ebefaaed-58b0-4f1c-87c9-791955451f36,1749057104.0,0
0,0.0,0,0,0.0,0.0,0,1394,1,32,bc73fcf2-c5a6-46d0-8c87-9793a0c6498d,1749057104.0,0
30,6.0,6,4,6.0,2777761.2,30,256,5,100,1fb9b688-0be4-4fce-9f10-c40185426c27,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,119,1,20,227fc9db-010b-42a9-9db4-f9e9a4a3f039,1749057104.0,0
56,7.0,20,6,7.0,35500000.0,56,256,8,172,cbb8566d-3657-4b95-84a9-0b25df5cd4f6,1749057104.0,1
26,8.666667,20,2,8.666667,375.4737,26,8192,3,72,d7bda02e-be5f-4cac-8939-6a1adceee096,1749057104.0,1
56,7.0,20,6,7.0,28300000.0,56,256,8,172,12ff0f41-93db-413d-ab38-aebdef810877,1749057104.0,1
82,41.0,41,1,41.0,0.0,82,-1,2,40,0984471a-b981-4151-b944-a9bf711eb7d0,1749057104.0,0
24,6.0,6,3,6.0,1218295.6,24,256,4,80,d18235f5-b1ff-447d-bb58-9eb894263211,1749057104.0,1
56,7.0,20,6,7.0,27800000.0,56,256,8,172,2b18f159-15b8-4ad1-b714-be8467095d69,1749057104.0,1
26,8.666667,20,2,8.666667,3063.8938,26,8192,3,72,764e3a4d-18e7-42db-a40a-c71e292fa8e6,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,eb2b53e5-900b-4504-b083-3be73ab277fc,1749057104.0,0
26,8.666667,20,2,8.666667,340.82547,26,8192,3,72,6577e9d2-a490-43bb-942b-575df8ea4f58,1749057104.0,1
12,4.0,6,2,4.0,4457281.0,12,8192,3,72,0c50d5a5-fe8f-4023-9046-b91ac091f101,1749057104.0,0
43,14.333333,31,2,14.333333,129.40054,43,980,3,60,9bea1958-83b0-4439-b235-1628d17b557e,1749057104.0,0
56,7.0,20,6,7.0,25600000.0,56,256,8,172,f71507b0-e058-4a52-a8d2-8991b6988b91,1749057104.0,1
26,8.666667,20,2,8.666667,352.84628,26,8192,3,72,36369121-3dd8-4a4a-aadb-7bede9c91c0f,1749057104.0,1
26,8.666667,20,2,8.666667,239.7092,26,8192,3,72,5d1e3684-26b3-418c-9e0c-05cb2d21e356,1749057104.0,1
70,35.0,35,1,35.0,0.0,70,-1,2,64,37463c56-66ca-4194-9b05-87eeb539696d,1749057104.0,0
1325,28.19149,570,30,28.19149,7497.8354,1325,29200,47,1200,901ff2e5-73b9-4bca-9f35-7a3454f32fc0,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,913,1,20,ddd94eb1-bcd2-47e1-82f2-123231a22915,1749057104.0,0
24,6.0,6,3,6.0,1372649.5,24,256,4,80,a3c8d00f-ca9e-4cc4-ae9f-823f1b9a3543,1749057104.0,1
30,6.0,6,4,6.0,2345998.2,30,256,5,100,a64b2d8d-4cb1-4e9f-9c7c-788c583a3b69,1749057104.0,1
43,43.0,43,0,43.0,0.0,43,-1,1,20,3564b8f3-535a-42bf-b69e-ce9856241148,1749057104.0,0
26,8.666667,20,2,8.666667,598.21234,26,8192,3,72,a3332684-a241-4747-993c-d9bcdab83510,1749057104.0,1
256,64.0,64,3,64.0,23710.621,256,-1,4,104,a4e89bf0-4c5a-49fe-b61c-49af60852a4d,1749057104.0,0
11613,2322.6,11595,3,2322.6,48800000.0,11613,229,5,112,75a73763-d880-4f30-88a2-5c003f74323f,1749057104.0,0
703,78.111115,267,4,78.111115,457926.8,703,29200,9,296,f7e9872b-25f4-45a3-8757-207533a98553,1749057104.0,0
26,8.666667,20,2,8.666667,5337.949,26,8192,3,72,80673302-62fe-413c-9a71-0348c5c821b7,1749057104.0,1
26,8.666667,20,2,8.666667,5654.026,26,8192,3,72,72560a56-097e-4d40-a38a-ac29c4b29347,1749057104.0,1
24,6.0,6,3,6.0,3485996.5,24,256,4,80,506f80a8-02bc-4982-b18a-ef574ee4e932,1749057104.0,1
56,7.0,20,6,7.0,34500000.0,56,256,8,172,338c84e6-3697-401a-84be-d4436b1b71e9,1749057104.0,1
2446,76.4375,517,31,76.4375,3735095.8,2446,29200,32,660,433d7cf2-445d-4178-b1fb-9ab77a06afc7,1749057104.0,0
56,7.0,20,6,7.0,30200000.0,56,256,8,172,2be8e805-f712-4e3d-a54b-a917c938a05f,1749057104.0,1
24,6.0,6,3,6.0,4075435.2,24,256,4,80,955ee3ba-ffab-43c7-928a-9e98ed4baa5b,1749057104.0,1
11601,2320.2,8760,3,2320.2,247743.19,11601,8192,5,124,d4d01845-33d5-4587-8218-ab1eddf31ffc,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,54f37a5d-1278-4fd1-a28a-56a562950804,1749057104.0,0
46,23.0,23,1,23.0,0.0,46,-1,2,64,ad01ab46-404c-4596-be37-fb30491b525d,1749057104.0,0
12,4.0,6,2,4.0,3970968.8,12,8192,3,72,43ef7f58-1318-4ded-93b4-fdfd4a41083c,1749057104.0,0
26,8.666667,20,2,8.666667,17685.447,26,8192,3,72,4b3af65f-4ed1-47ab-a3cc-13e9f21c3ba0,1749057104.0,1
24,6.0,6,3,6.0,2354096.0,24,256,4,80,d2be2960-1941-4fc6-941d-58941f8b7496,1749057104.0,1
56,7.0,20,6,7.0,32200000.0,56,256,8,172,2a5aa27d-8a0d-4ffe-bc73-2467a0db8d11,1749057104.0,1
24,6.0,6,3,6.0,5860510.0,24,256,4,80,5c65e760-529e-47a5-9bb9-8bab2539cd8c,1749057104.0,1
11613,1659.0,4380,5,1659.0,39100000.0,11613,229,7,152,fcd0924f-2bb5-4742-b241-5ce495426ef3,1749057104.0,0
82,41.0,41,1,41.0,0.0,82,-1,2,40,a9ca5544-d5b9-40af-b168-8e1530a43d7c,1749057104.0,0
574,143.5,517,3,143.5,30775.582,574,8192,4,92,6c263dcd-595e-4a02-96b7-669af0e598ac,1749057104.0,0
30,6.0,6,4,6.0,3483108.5,30,256,5,100,c07d2400-5854-4925-9896-8eb423a39cec,1749057104.0,1
26,8.666667,20,2,8.666667,2233.0432,26,8192,3,72,0479cdfc-4f4e-490a-bc6d-f55981e64793,1749057104.0,1
11613,1659.0,5840,5,1659.0,3612757.2,11613,229,7,152,296688e9-2f72-44ca-95e0-d8a3377d4c64,1749057104.0,0
26,8.666667,20,2,8.666667,3527.7556,26,8192,3,72,9aa77dd0-2bb1-4a6b-9454-c373695cbe61,1749057104.0,1
78,39.0,39,1,39.0,0.0,78,-1,2,40,61744053-9048-4a89-8a9d-ddfa90296479,1749057104.0,0
530,58.88889,193,4,58.88889,9466.71,530,29200,9,296,ba47810e-d429-4669-ad7c-3beb7e1488ea,1749057104.0,0
56,7.0,20,6,7.0,32000000.0,56,256,8,172,24e0e572-6939-49c4-8e5d-6ff8d15a8da4,1749057104.0,1
62,6.888889,20,7,6.888889,21800000.0,62,256,9,192,8dd73d2c-7fc4-4311-8a4a-51afd8036865,1749057104.0,1
62,6.888889,20,7,6.888889,26100000.0,62,256,9,192,8e3c842a-56ed-436b-a1fc-57e37a005da4,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,51785c86-d7f7-4d83-96ec-7b31ed9e7b6e,1749057104.0,0
64,32.0,32,1,32.0,0.0,64,-1,2,40,8ed86423-78d5-44e2-99b7-092cff6d3e7f,1749057104.0,0
26,8.666667,20,2,8.666667,15533.722,26,8192,3,72,5ec73f70-b110-40bf-9282-9904389653a4,1749057104.0,1
26,8.666667,20,2,8.666667,340.82547,26,8192,3,72,db5e6963-1dd9-4d68-a0c7-5ff108e24c05,1749057104.0,1
26,8.666667,20,2,8.666667,430.62802,26,8192,3,72,a2b69f00-e433-48ef-b683-487883516d65,1749057104.0,1
74,37.0,37,1,37.0,0.0,74,-1,2,64,0ad728d5-2c70-48ca-909b-2681299fb6db,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,ea69a828-c2cf-41f2-9480-614a58a89784,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,0bac9865-6953-4937-8255-e6315ac9d307,1749057104.0,0
26,8.666667,20,2,8.666667,14891.669,26,8192,3,72,3149dfb8-cca0-44e9-a744-74bb90a40ffc,1749057104.0,1
30,6.0,6,4,6.0,3044788.8,30,256,5,100,dca6853c-9560-49a2-b7f8-3ca673fbc9c7,1749057104.0,1
70,35.0,35,1,35.0,0.0,70,-1,2,80,9f27d2cd-652b-4de5-af33-677bd0d61d66,1749057104.0,0
26,8.666667,20,2,8.666667,446.89148,26,8192,3,72,8fc50821-5e0b-440f-94a3-b6488a00e955,1749057104.0,1
26,8.666667,20,2,8.666667,854.185,26,8192,3,72,7e682687-fefc-4679-a000-7149c0004052,1749057104.0,1
24,6.0,6,3,6.0,1568374.6,24,256,4,80,2ab45239-1208-48e9-b71f-3c65ca2e668b,1749057104.0,1
26,8.666667,20,2,8.666667,473.76154,26,8192,3,72,b4b70a35-63a8-4d9d-8542-857498f79379,1749057104.0,1
56,7.0,20,6,7.0,29100000.0,56,256,8,172,86634fcd-39ae-4ba7-845d-b5c74914aa8a,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,0,1,20,63b7bdd1-be00-4d88-acf0-3257288c5d17,1749057104.0,0
24,6.0,6,3,6.0,4876474.0,24,256,4,80,197ce760-6b79-482a-baa8-203383d29930,1749057104.0,1
56,7.0,20,6,7.0,36100000.0,56,256,8,172,e0ce8811-2fea-427b-8ec0-2e13307a4fe5,1749057104.0,1
56,7.0,20,6,7.0,24100000.0,56,256,8,172,914ac18e-77bb-45b6-91d4-6cac791a9883,1749057104.0,1
11607,1658.1428,4380,5,1658.1428,505395.22,11607,8192,7,164,c6e6d55b-aad0-401a-9832-d70d3d59fb80,1749057104.0,0
60,30.0,30,1,30.0,0.0,60,-1,2,40,4a071259-7aa2-4595-8447-a38a88294612,1749057104.0,0
72,36.0,36,1,36.0,0.0,72,-1,2,64,335bcb98-d63d-42b5-86f8-72db6fff7dea,1749057104.0,0
56,7.0,20,6,7.0,36900000.0,56,256,8,172,51ab3bc2-a479-476b-a2c4-a83b3a834d40,1749057104.0,1
0,0.0,0,0,0.0,0.0,0,242,2,64,aa1cfb35-6480-42fa-8d45-f1fb618c3ef1,1749057104.0,0
24,6.0,6,3,6.0,3919761.8,24,256,4,80,05128213-c777-4218-813c-162522a0fc97,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,414b0b28-d27b-4aed-9d23-6ff582964a9b,1749057104.0,0
26,8.666667,20,2,8.666667,39.59798,26,8192,3,72,f34ae8cf-dd1e-428e-94f8-d42128528812,1749057104.0,1
56,7.0,20,6,7.0,27000000.0,56,256,8,172,94f953b0-959e-4188-8329-eac3538d222a,1749057104.0,1
66,33.0,33,1,33.0,0.0,66,-1,2,64,084876f4-5535-4d90-a29b-28e27fa7bf23,1749057104.0,0
11601,1657.2858,4380,6,1657.2858,12154.433,11601,29200,7,152,0027fa59-121c-4916-acef-939b4d8f4f4e,1749057104.0,0
30,6.0,6,4,6.0,992156.75,30,256,5,100,b54884ef-e880-4bb2-bb4f-959ec549ccd1,1749057104.0,1
36,6.0,6,5,6.0,3623682.5,36,256,6,120,b4f15c1c-cd95-42b4-89a4-5ab5d8c847ee,1749057104.0,1
56,7.0,20,6,7.0,32300000.0,56,256,8,172,03bd82a9-c7e9-4fa8-a405-8f78de0c7122,1749057104.0,1
842,46.77778,421,2,46.77778,4629912.5,842,29200,18,584,85126f3c-be17-43f8-88b4-fca1c68e3ae3,1749057104.0,0
26,8.666667,20,2,8.666667,8489.524,26,8192,3,72,4ca48034-b10d-4584-9917-eaee07eaa90b,1749057104.0,1
26,8.666667,20,2,8.666667,22829.65,26,8192,3,72,977fd245-7cb0-49aa-a177-b50116c65f5f,1749057104.0,1
26,8.666667,20,2,8.666667,13912.326,26,8192,3,72,4f241f87-5b3c-4416-b69b-5debb4355e86,1749057104.0,1
26,8.666667,20,2,8.666667,1376.7369,26,8192,3,72,26e13a4d-5628-4d3c-aaea-bdad53e717d6,1749057104.0,1
26,8.666667,20,2,8.666667,463.15494,26,8192,3,72,b2e5b852-0c74-4982-b00f-78389afd2bda,1749057104.0,1
26,8.666667,20,2,8.666667,466.6905,26,8192,3,72,af5fec3a-6ca7-47a8-9fe1-918cb37b4823,1749057104.0,1
