subflow_fwd_bytes,avg_fwd_segment_size,fwd_packet_length_max,fwd_act_data_packets,fwd_packet_length_mean,fwd_iat_std,fwd_packets_length_total,init_fwd_win_bytes,subflow_fwd_packets,fwd_header_length,record_id,event_time,label
0,0.0,0,0,0.0,0.0,0,229,1,32,4e5e1aa2-0a77-499a-bbb1-24ce9d9d5f8a,1749057104.0,0
30,6.0,6,4,6.0,4026235.2,30,256,5,100,3a7b6b2e-a943-4531-9f08-ea94df2c90df,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,ee9b47ff-1d49-4341-a72f-22c8084bdb50,1749057104.0,0
68,34.0,34,1,34.0,0.0,68,-1,2,40,27a4bab9-0d20-45d4-b22d-4bf2472df04a,1749057104.0,0
26,8.666667,20,2,8.666667,27613.934,26,8192,3,72,243c7a6b-679e-4429-9373-2d218f0690a4,1749057104.0,1
11607,1934.5,8760,4,1934.5,35800000.0,11607,229,6,132,68e0f7b4-3a2b-46ba-9468-dba47ede55f1,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,59520a97-77c6-43a9-a3b6-b6c8fe3e5aaf,1749057104.0,0
26,8.666667,20,2,8.666667,1553.5135,26,8192,3,72,fe342272-b0e0-43d0-b21c-282b84b6ac13,1749057104.0,1
26,8.666667,20,2,8.666667,8991.57,26,8192,3,72,211f23e2-1030-45c1-b081-644a903119c6,1749057104.0,1
30,6.0,6,4,6.0,2909931.0,30,256,5,100,4b537ac2-a3ac-48b0-b98f-6e66b6cbcdcf,1749057104.0,1
132,33.0,33,3,33.0,17612.086,132,-1,4,128,0d7d3c8b-466d-490a-9b82-a79a7a42f655,1749057104.0,0
135,27.0,46,4,27.0,1968678.0,135,16537,5,100,82830c83-0791-4440-8a1e-beb359bb0c77,1749057104.0,0
26,8.666667,20,2,8.666667,12804.997,26,8192,3,72,3eedbb5b-7298-4198-8567-9bc6ab440396,1749057104.0,1
55,55.0,55,0,55.0,0.0,55,-1,1,20,a10bcc80-efb6-456d-8abf-6d27c948df10,1749057104.0,0
26,8.666667,20,2,8.666667,626.4966,26,8192,3,72,f248c250-fcae-4b1b-a075-0baa19aed2b3,1749057104.0,1
24,6.0,6,3,6.0,1031726.5,24,256,4,80,55bb010f-a87f-4391-9f62-cfff96865615,1749057104.0,1
78,39.0,39,1,39.0,0.0,78,-1,2,40,95f796f1-4c10-4195-a9ab-84baadd0e320,1749057104.0,0
30,6.0,6,4,6.0,1997618.4,30,256,5,100,07d83673-1497-46d3-86d5-e73569ea1a92,1749057104.0,1
56,7.0,20,6,7.0,29100000.0,56,256,8,172,18898dd1-7a02-4829-a7f4-8653d5a735bb,1749057104.0,1
26,8.666667,20,2,8.666667,458.9123,26,8192,3,72,609c3017-ca26-43c1-80da-542fdf2e32be,1749057104.0,1
24,6.0,6,3,6.0,3747036.8,24,256,4,80,23aef485-4ef9-4a7b-8fbe-cdd1439fdd70,1749057104.0,1
168,42.0,42,3,42.0,16606.902,168,-1,4,128,d87eff1d-3bbf-4138-acbb-49b1a834c931,1749057104.0,0
11607,1658.1428,4380,5,1658.1428,769138.0,11607,8192,7,164,0d8dba17-57b9-44a7-a01c-321ceac52ef8,1749057104.0,0
0,0.0,0,0,0.0,0.0,0,395,3,96,0db44d8a-be66-43d3-8240-75c924d3e8ad,1749057104.0,0
58,58.0,58,0,58.0,0.0,58,-1,1,32,54e89b2b-2583-4e00-ace1-9af8c5edbee7,1749057104.0,0
26,8.666667,20,2,8.666667,3927.271,26,8192,3,72,546a37c2-1328-4cab-9a7d-06b1cb11143b,1749057104.0,1
26,8.666667,20,2,8.666667,330.21887,26,8192,3,72,7634e04f-a37c-4484-806a-be265f822bdc,1749057104.0,1
56,7.0,20,6,7.0,26200000.0,56,256,8,172,9394d46c-0889-46e5-8cb5-57c1a0984102,1749057104.0,1
26,8.666667,20,2,8.666667,11325.022,26,8192,3,72,7354d309-8918-4e59-9721-16465cd542da,1749057104.0,1
78,39.0,39,1,39.0,0.0,78,-1,2,40,bcda96e9-65b8-48ef-b6a6-0767a1bee03c,1749057104.0,0
82,41.0,41,1,41.0,0.0,82,-1,2,40,1e915ea7-0ab1-4d82-ba2d-97091225bb05,1749057104.0,0
12,6.0,6,1,6.0,0.0,12,253,2,40,22d3a200-ef76-421e-a3d9-f658d17d8c82,1749057104.0,0
846,60.42857,228,13,60.42857,22100000.0,846,8192,14,292,29550ddc-686d-43e4-9c32-20c7d47a4373,1749057104.0,0
1375,1375.0,1375,0,1375.0,0.0,1375,229,1,20,2cf117c3-de31-4ad9-85cd-036717f88c5e,1749057104.0,0
88,44.0,44,1,44.0,0.0,88,-1,2,64,581df83d-f611-4c90-97c6-3091e98c15fd,1749057104.0,0
30,6.0,6,4,6.0,3053771.8,30,256,5,100,d80059b6-97bc-4099-b14b-3429fc187429,1749057104.0,1
26,8.666667,20,2,8.666667,26408.316,26,8192,3,72,33cf4990-4a09-4862-b5bc-46f92d1a7bde,1749057104.0,1
12,6.0,6,1,6.0,0.0,12,256,2,40,4618f2e6-3feb-4b0c-88ca-6df27317c8fe,1749057104.0,0
26,8.666667,20,2,8.666667,11317.244,26,8192,3,72,f69b097e-740b-4924-8ff0-bd7453503afd,1749057104.0,1
610,76.25,342,7,76.25,1662376.5,610,8192,8,172,419abff4-6042-43d8-8edb-c93e3d5ac70d,1749057104.0,0
44,44.0,44,0,44.0,0.0,44,-1,1,20,382c21d1-69e5-4f67-9c2c-e511386ce84c,1749057104.0,0
26,8.666667,20,2,8.666667,392.44427,26,8192,3,72,1f74b386-d403-49cd-824a-24b915e1c000,1749057104.0,1
26,8.666667,20,2,8.666667,367.69553,26,8192,3,72,19271458-aa32-4938-8000-d1fb2027728e,1749057104.0,1
26,8.666667,20,2,8.666667,446.89148,26,8192,3,72,ce1fb939-3c5d-4a56-bc37-e9d7f915605c,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,256,1,20,6b3fe285-fe07-41b1-bc99-4f88bf8c41db,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,966,1,20,25387122-001c-4fdc-8f5c-a06a12d10444,1749057104.0,0
24,6.0,6,3,6.0,3997188.5,24,256,4,80,b2d7dabd-4f6b-4b08-a2b9-1d3ea6f71303,1749057104.0,1
64,32.0,32,1,32.0,0.0,64,-1,2,40,d8b4554d-90f5-4ef6-9b6b-9c1fb66d19ef,1749057104.0,0
943,19.645834,340,47,19.645834,4286876.5,943,8192,48,972,5545a587-953b-4fdc-a695-8864260b64c5,1749057104.0,0
44,7.3333335,20,4,7.3333335,2640640.2,44,256,6,132,fe2a8e29-e69f-4c75-976b-67ef5544c3a6,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,115,1,20,f397088d-04a2-4923-a147-62a0fce88ce6,1749057104.0,0
56,7.0,20,6,7.0,33100000.0,56,256,8,172,a6e13e36-3178-4b87-a22f-7f17025a9f15,1749057104.0,1
26,8.666667,20,2,8.666667,372.64526,26,8192,3,72,0304e497-e04d-4122-8eb4-f0398422a046,1749057104.0,1
12,6.0,6,1,6.0,0.0,12,253,2,40,40b8edde-851f-4b14-b816-f03413f06229,1749057104.0,0
26,8.666667,20,2,8.666667,266.57925,26,8192,3,72,12933c72-80ab-4fdd-9d49-be0d552c111c,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,1ccdba0a-9f20-41ad-90e3-c2391a8b24ff,1749057104.0,0
11607,2321.4,11595,3,2321.4,311431.12,11607,8192,5,124,8842d8c6-14f5-42a3-86cb-d2740928f1a1,1749057104.0,0
26,8.666667,20,2,8.666667,615.1829,26,8192,3,72,ae2329b5-5c32-4159-a17c-746b6e6a2ed2,1749057104.0,1
26,8.666667,20,2,8.666667,1323.7039,26,8192,3,72,a0363ce1-ad81-41ca-bbc2-be1a2ac21919,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,4fb8814d-8013-465a-9ca4-e8986817afad,1749057104.0,0
64,32.0,32,1,32.0,0.0,64,-1,2,40,0494fd18-a854-4c7d-af2d-2e4a52733794,1749057104.0,0
0,0.0,0,0,0.0,0.0,0,68,1,32,f0cded97-14ab-4ed7-86ec-b6f733b90580,1749057104.0,0
102,51.0,51,1,51.0,0.0,102,-1,2,64,a2735660-5f21-403f-9c2b-9449be34fdf4,1749057104.0,0
26,8.666667,20,2,8.666667,452.54834,26,8192,3,72,eeab07a3-15c9-4709-aabb-2b06c50b3211,1749057104.0,1
62,6.888889,20,7,6.888889,23000000.0,62,256,9,192,2ebaa2a3-9a27-4390-88a6-d2fc0adabbf5,1749057104.0,1
11607,2321.4,7215,3,2321.4,50300000.0,11607,229,5,112,77eae6fc-3310-41d6-9e4b-49c2360df8c0,1749057104.0,0
30,6.0,6,4,6.0,5290186.5,30,256,5,100,d4dd7a66-dc31-419f-8f44-4bd3c789bc44,1749057104.0,1
30,6.0,6,4,6.0,96657.81,30,256,5,100,d0bd5ad0-f48d-4b26-b9e0-a3ad7fca79f3,1749057104.0,1
24,6.0,6,3,6.0,4416451.5,24,256,4,80,b171dcce-43d3-4b41-84cc-761044c59cdc,1749057104.0,1
102,51.0,52,1,51.0,0.0,102,-1,2,40,7fe50207-7df2-4ebe-8d95-4688b868d44e,1749057104.0,0
6660,24.30657,418,273,24.30657,1989685.1,6660,8192,274,5492,46170049-b47e-4222-8868-bd4f76e7d0e3,1749057104.0,0
9488,271.08572,726,34,271.08572,3800199.8,9488,8192,35,712,1f4b6ac3-a164-4732-a3e1-db2a6eaeebb6,1749057104.0,0
24,6.0,6,3,6.0,2277896.0,24,256,4,80,1bf8742c-c685-40de-9e7a-22a2c3bf5470,1749057104.0,1
26,8.666667,20,2,8.666667,5832.924,26,8192,3,72,2d36e25c-bfda-4b56-b7b1-9a0d9b83c921,1749057104.0,1
56,7.0,20,6,7.0,32900000.0,56,256,8,172,8df9fb11-9df6-40f3-be11-09de90d4b2e6,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,d4691952-4360-4f87-ae81-8a9ac7133101,1749057104.0,0
26,8.666667,20,2,8.666667,269.40768,26,8192,3,72,cef89c5b-e0f7-43bc-a3ac-87a41db284f3,1749057104.0,1
56,7.0,20,6,7.0,26000000.0,56,256,8,172,709cc311-dcf0-42e2-bd2c-3d85d7282bee,1749057104.0,1
12,6.0,6,1,6.0,0.0,12,260,2,40,5255b85e-ed9f-431d-b919-442eab0d807e,1749057104.0,0
30,6.0,6,4,6.0,2467159.0,30,256,5,100,0e60353b-80e6-48da-ba9a-b78b4e5f6d74,1749057104.0,1
24,6.0,6,3,6.0,6634648.0,24,256,4,80,96539aa9-6410-4191-95c3-28253277ae4f,1749057104.0,1
164,41.0,41,3,41.0,21069.531,164,-1,4,80,b8f101e8-90c5-41f7-844f-9c0ae200a27b,1749057104.0,0
26,8.666667,20,2,8.666667,1772.0096,26,8192,3,72,63cf11b4-583f-4bb7-9119-a27c71efa3f6,1749057104.0,1
26,8.666667,20,2,8.666667,17062.486,26,8192,3,72,573ef398-deaf-4e81-ab9f-f2e688d7ba38,1749057104.0,1
24,6.0,6,3,6.0,1998496.2,24,256,4,80,af78884f-f015-4248-bd29-7f3148b7b0d4,1749057104.0,1
24,6.0,6,3,6.0,2350646.0,24,256,4,80,c06f1073-8785-40a8-88ac-d1a25ab25e8e,1749057104.0,1
26,8.666667,20,2,8.666667,403.75797,26,8192,3,72,cc8e9ba4-93c9-4637-8ee8-d0cdb5f073f7,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,86edd227-c222-434e-866c-efc8aa0c3dc0,1749057104.0,0
132,33.0,33,3,33.0,19013.588,132,-1,4,104,4949d6ed-dbcf-425a-b33f-694ec772db4d,1749057104.0,0
26,8.666667,20,2,8.666667,446.89148,26,8192,3,72,050d88b0-1f99-4112-a6b7-f870f91e38ed,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,256,1,20,8ec6fb6e-57bd-43e0-9303-4e909e71be9c,1749057104.0,0
11613,2322.6,11595,3,2322.6,40000000.0,11613,229,5,112,087711ae-5b91-4d8b-8f08-fc9a807da13e,1749057104.0,0
26,8.666667,20,2,8.666667,454.66965,26,8192,3,72,28df04f2-4b20-4f3f-899b-0fa129e3aa0b,1749057104.0,1
26,8.666667,20,2,8.666667,8493.06,26,8192,3,72,49ca7e2f-bee5-4646-8a1c-9ceb0d775a7b,1749057104.0,1
30,6.0,6,4,6.0,5529677.0,30,256,5,100,dfdb7683-bf4a-4a17-ba18-111d932ff387,1749057104.0,1
72,36.0,36,1,36.0,0.0,72,-1,2,64,f4a9c60a-f693-4050-a7c2-1a68e20f00a1,1749057104.0,0
26,8.666667,20,2,8.666667,412.95035,26,8192,3,72,d10197d3-e20a-4736-9ec2-2528d6d8b6fe,1749057104.0,1
26,8.666667,20,2,8.666667,6852.572,26,8192,3,72,805d4635-a732-42c8-877e-224f967acc8a,1749057104.0,1
70,35.0,35,1,35.0,0.0,70,-1,2,40,9f54ca7f-e561-4c6a-9d33-288cc07ccdcc,1749057104.0,0
11607,1658.1428,5840,5,1658.1428,23023.824,11607,8192,7,164,6c4b0917-39cb-488c-90f2-cf98e858a10e,1749057104.0,0
62,6.888889,20,7,6.888889,32300000.0,62,256,9,192,5abb4585-8d93-4b7d-93de-0937635b4efb,1749057104.0,1
26,8.666667,20,2,8.666667,714.17786,26,8192,3,72,8b209607-f599-4dd6-8bc4-7e1ba84d7894,1749057104.0,1
56,7.0,20,6,7.0,30100000.0,56,256,8,172,76599795-9645-4c6c-983a-6d8fbea922ca,1749057104.0,1
30,6.0,6,4,6.0,5032046.0,30,256,5,100,888d5fda-e318-480d-830e-3aa8ce058fc1,1749057104.0,1
30,6.0,6,4,6.0,5005708.0,30,256,5,100,f95bfa85-32be-48c9-a288-4a1791416ac4,1749057104.0,1
24,6.0,6,3,6.0,3523196.8,24,256,4,80,ba6ca834-9fd5-4e43-b8cd-80ecbf285bf3,1749057104.0,1
11607,1658.1428,5840,5,1658.1428,35300000.0,11607,229,7,152,9f6de9ed-fd72-46a4-952d-6fff7ac481d6,1749057104.0,0
26,8.666667,20,2,8.666667,9895.252,26,8192,3,72,737ff9fb-368f-420f-87a0-a1c70e23eb71,1749057104.0,1
30,6.0,6,4,6.0,5679022.0,30,256,5,100,18a6e705-374c-4946-b04f-22f18a61280b,1749057104.0,1
37,18.5,31,1,18.5,0.0,37,219,2,40,27126e88-15e7-4299-86c8-f47bc3b03203,1749057104.0,0
690,98.57143,373,6,98.57143,77867.234,690,8192,7,152,d80ea8f7-5ee5-4880-935a-0c9a9c18fc2f,1749057104.0,0
26,8.666667,20,2,8.666667,522.55194,26,8192,3,72,769be83f-5bd4-4885-8c3c-822f11b98836,1749057104.0,1
66,33.0,33,1,33.0,0.0,66,-1,2,40,e8d18cbd-c209-4e61-9fb5-82c8372c6e5a,1749057104.0,0
70,35.0,35,1,35.0,0.0,70,-1,2,64,7654449f-5549-4d40-b73c-c5f84d6feb3c,1749057104.0,0
3589,239.26666,841,14,239.26666,3583761.2,3589,8192,15,312,a4a02072-bd5c-4250-8d07-6ca69eb92691,1749057104.0,0
11607,1934.5,4380,4,1934.5,45300000.0,11607,229,6,132,4f6da2a2-1b6a-41d2-a5c2-a032bb2e6a36,1749057104.0,0
24,6.0,6,3,6.0,3211751.2,24,256,4,80,a2361730-ae35-4e63-89dd-b5030d587fba,1749057104.0,1
26,8.666667,20,2,8.666667,23351.494,26,8192,3,72,8967d9ab-5a7f-403d-b450-350b06d305df,1749057104.0,1
64,64.0,64,0,64.0,0.0,64,-1,1,20,8fc5cb35-dee3-442f-802e-3f96a06a6ef6,1749057104.0,0
42,42.0,42,0,42.0,0.0,42,-1,1,32,00c51dad-e17f-4990-b0cb-0c53e98d6f2a,1749057104.0,0
62,6.888889,20,7,6.888889,26500000.0,62,256,9,192,0ae62c82-98a9-4320-90f4-43be6f785963,1749057104.0,1
11601,1933.5,5840,5,1933.5,644291.56,11601,29200,6,132,c37e50d7-92fc-418f-895f-51306caec8ae,1749057104.0,0
62,6.888889,20,7,6.888889,30000000.0,62,256,9,192,9db566b7-7338-4110-974a-061743cbdc74,1749057104.0,1
673,96.14286,643,6,96.14286,5346725.0,673,8192,7,152,9b6bef4d-61dc-4a82-9ce6-38815eb685cf,1749057104.0,0
26,8.666667,20,2,8.666667,6629.126,26,8192,3,72,1ce26217-0439-4d4d-ba88-64b50566da70,1749057104.0,1
56,7.0,20,6,7.0,24900000.0,56,256,8,172,5f60a0f7-a984-4fd7-b322-ee83cf24dbf6,1749057104.0,1
26,8.666667,20,2,8.666667,482.95392,26,8192,3,72,62b40c6e-b079-49b6-a8d8-b13a4a12d523,1749057104.0,1
30,6.0,6,4,6.0,4010635.0,30,256,5,100,1f81d46f-d10c-400d-bac9-431ee573513c,1749057104.0,1
30,6.0,6,4,6.0,737582.56,30,256,5,100,844045e6-667d-4769-8de7-c21cb823270f,1749057104.0,1
26,8.666667,20,2,8.666667,509.11688,26,8192,3,72,85ac44b1-7087-41fa-a60b-0fffcb1c86c4,1749057104.0,1
30,6.0,6,4,6.0,5814080.0,30,256,5,100,b71c4a70-70b8-417c-b196-bfa1b2deca5a,1749057104.0,1
390,48.75,209,7,48.75,2130642.8,390,8192,8,172,f5d4efd7-e643-466d-9b93-73f5cc1cd665,1749057104.0,0
26,8.666667,20,2,8.666667,10552.154,26,8192,3,72,b9603762-ddd2-4929-8354-a9b1423394a4,1749057104.0,1
26,8.666667,20,2,8.666667,449.7199,26,8192,3,72,1ed57e1b-612e-4d78-bbd4-0a0e5adcb2cb,1749057104.0,1
11613,1659.0,5840,5,1659.0,32700000.0,11613,229,7,152,130ab1ac-535c-4160-84af-2ec44c00a894,1749057104.0,0
11607,1934.5,8675,4,1934.5,500408.7,11607,8192,6,144,e8997f3f-9df7-471e-a8f8-68b4cdd968f9,1749057104.0,0
11607,2321.4,10135,3,2321.4,3854646.2,11607,229,5,112,46bca2f5-f3ae-45c5-ab27-b89ad556f8b8,1749057104.0,0
26,8.666667,20,2,8.666667,19703.531,26,8192,3,72,545f9e36-4ad2-4d0b-bb63-c6f079501113,1749057104.0,1
26,8.666667,20,2,8.666667,379.00925,26,8192,3,72,a4c53e16-7ca5-4ac1-ab87-570896b28a11,1749057104.0,1
26,8.666667,20,2,8.666667,472.34732,26,8192,3,72,668537e5-a63c-4b70-acbf-651d3b943871,1749057104.0,1
56,7.0,20,6,7.0,28800000.0,56,256,8,172,dff11628-a3d0-485d-94ca-c00ad385d7de,1749057104.0,1
24,6.0,6,3,6.0,3626714.0,24,256,4,80,4419315c-70a3-427c-9aa5-85de80f9df59,1749057104.0,1
26,8.666667,20,2,8.666667,692.25757,26,8192,3,72,5182a3cb-bdcd-4240-b5ec-6e15ff21394a,1749057104.0,1
2217,138.5625,1605,15,138.5625,25680.78,2217,29200,16,340,1bb65d48-411f-403e-a7ef-2ad9dd916e21,1749057104.0,0
26,8.666667,20,2,8.666667,2754.888,26,8192,3,72,28452ad9-ded2-4d1f-83f6-5bf8e3c03717,1749057104.0,1
11613,1935.5,7215,4,1935.5,40400000.0,11613,229,6,132,624e5c05-6912-468f-98c0-a879d6af6514,1749057104.0,0
56,7.0,20,6,7.0,33500000.0,56,256,8,172,c87fbad5-3e6b-4c05-9ef1-fb42c987a323,1749057104.0,1
24,6.0,6,3,6.0,1107048.0,24,256,4,80,7301a6fa-21ef-4fca-a710-f6b81d98b792,1749057104.0,1
42,42.0,42,0,42.0,0.0,42,-1,1,20,30e4ba61-8db7-42b8-b698-987018417ad1,1749057104.0,0
26,8.666667,20,2,8.666667,6984.801,26,8192,3,72,ddbc4a00-da8d-49f5-9592-f272e1524ad6,1749057104.0,1
20,10.0,20,1,10.0,0.0,20,8192,2,52,2149618b-9c91-4618-a9b7-97e5412c2408,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,119,1,20,10194a05-70bc-4c2d-9c6f-7740b9401417,1749057104.0,0
11607,1658.1428,5755,5,1658.1428,100337.78,11607,8192,7,164,dc9dcd9f-b54a-4952-9a8c-9b66565499b5,1749057104.0,0
24,6.0,6,3,6.0,4989997.0,24,256,4,80,2a6fa6e8-ef79-4e78-a79e-ec6f209e3f8b,1749057104.0,1
12,4.0,6,2,4.0,3511307.0,12,8192,3,72,e98d1496-e754-453e-9b6a-7aa560eca1d4,1749057104.0,0
24,6.0,6,3,6.0,1198205.6,24,256,4,80,5ea0ad6b-cdd4-4193-a467-410b7d9defdd,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,324373b8-363d-477a-b1e8-fefbd93088e5,1749057104.0,0
56,7.0,20,6,7.0,26300000.0,56,256,8,172,cd1d0c79-6f17-4720-a17b-05ac8242d50d,1749057104.0,1
24,6.0,6,3,6.0,16365.574,24,256,4,80,1697a0b2-be60-41be-a1dc-ddad4b0a9550,1749057104.0,1
24,6.0,6,3,6.0,740160.75,24,256,4,80,edca6656-d183-456d-a8bd-40567ddf3882,1749057104.0,1
30,6.0,6,4,6.0,4629207.0,30,256,5,100,65d5ce50-74ca-442a-9af7-001d045552ea,1749057104.0,1
47,47.0,47,0,47.0,0.0,47,-1,1,20,0b10a487-33b5-457e-8ba5-d89a30116732,1749057104.0,0
30,6.0,6,4,6.0,2866426.0,30,256,5,100,549acefe-a2c7-43e1-bea2-c9541a205719,1749057104.0,1
30,6.0,6,4,6.0,1298644.1,30,256,5,100,8641053c-c339-4d92-99bb-8e93d839a55f,1749057104.0,1
26,8.666667,20,2,8.666667,3334.0085,26,8192,3,72,9679ae00-ff22-43c7-88ed-eabb095f8996,1749057104.0,1
56,7.0,20,6,7.0,32800000.0,56,256,8,172,8c1fb751-8e08-4faa-b065-2b88aefde6cd,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,badd9993-d82d-4d02-a87a-ba27e03443a1,1749057104.0,0
24,6.0,6,3,6.0,1998706.8,24,256,4,80,666cac6a-a1cf-4b3e-b715-fcd104ab049c,1749057104.0,1
26,8.666667,20,2,8.666667,1847.67,26,8192,3,72,cb240e16-cf54-4bc8-ada1-1d809b7c4776,1749057104.0,1
381,47.625,206,6,47.625,2012478.1,381,8192,8,184,b1776ee0-ec22-4e79-bbbf-8a41122f0ee5,1749057104.0,0
673,224.33333,673,1,224.33333,146590.31,673,29200,3,104,6ebb14bb-66a2-4ff4-bd34-d74641f2965d,1749057104.0,0
74,37.0,37,1,37.0,0.0,74,-1,2,40,e98538c5-794b-4af7-9e41-b5459f5fb579,1749057104.0,0
30,6.0,6,4,6.0,488561.53,30,256,5,100,40e367c3-8f57-47c0-a282-bcf392ac0f33,1749057104.0,1
30,6.0,6,4,6.0,2105992.2,30,256,5,100,fce57cc2-745d-4e12-98df-b71bf52c257d,1749057104.0,1
26,8.666667,20,2,8.666667,456.791,26,8192,3,72,6e95a3ab-6022-4103-9116-748f2a489f6d,1749057104.0,1
26,8.666667,20,2,8.666667,375.4737,26,8192,3,72,e225a1bd-ce54-4bc4-a4f9-7876ce6eb40a,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,94c6360d-31d7-4cd3-9ea1-2e49835f5c9a,1749057104.0,0
318,24.461538,318,1,24.461538,55212.543,318,29200,13,424,94804444-2a33-4bd4-afe8-541484c702f8,1749057104.0,0
30,6.0,6,4,6.0,3990744.8,30,256,5,100,d990b1da-a575-4dfb-9928-93a4536cd090,1749057104.0,1
56,7.0,20,6,7.0,33300000.0,56,256,8,172,d4668032-a8c7-4edb-bf0c-98ce445cc01f,1749057104.0,1
24,6.0,6,3,6.0,2636184.5,24,256,4,80,079a68aa-3706-42c1-b101-cf09913f02ba,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,16907091-0f66-46c9-bd20-5b7764aa97ef,1749057104.0,0
26,8.666667,20,2,8.666667,5378.9614,26,8192,3,72,4abdd170-04e4-41a5-b6fe-777e96162a58,1749057104.0,1
26,8.666667,20,2,8.666667,403.75797,26,8192,3,72,6a3834c9-f6c9-476c-97a5-d7bc0bc5528c,1749057104.0,1
24,6.0,6,3,6.0,5929231.0,24,256,4,80,48e21f12-d704-418e-965d-cd2a04604860,1749057104.0,1
26,8.666667,20,2,8.666667,571.3423,26,8192,3,72,4673201b-ad26-40d9-8d45-134439ada84b,1749057104.0,1
62,6.888889,20,7,6.888889,32300000.0,62,256,9,192,16437940-9130-4b83-abd7-42eb7850d60e,1749057104.0,1
152,38.0,38,3,38.0,25800.34,152,-1,4,128,06f47d6f-8919-4d6d-b71e-90b8e34a0fbb,1749057104.0,0
26,8.666667,20,2,8.666667,547.30066,26,8192,3,72,c6b3f44e-da07-4b32-9470-576c653b085d,1749057104.0,1
26,8.666667,20,2,8.666667,9900.202,26,8192,3,72,51f46039-f372-41ae-9880-204f0cae8d89,1749057104.0,1
56,7.0,20,6,7.0,36700000.0,56,256,8,172,98818d62-e72b-4489-9969-9c3f604a1bd2,1749057104.0,1
1866,74.64,1415,24,74.64,27691.287,1866,8192,25,512,e9ee3561-54ba-4e0f-8b30-44f5b2b26630,1749057104.0,0
26,8.666667,20,2,8.666667,14427.1,26,8192,3,72,41a67c48-dbaf-4e5f-82d3-3e8db6ac17e3,1749057104.0,1
78,39.0,39,1,39.0,0.0,78,-1,2,40,f3f5c16a-2b87-4a20-96f4-54cc62d5fd7b,1749057104.0,0
30,6.0,6,4,6.0,2019760.2,30,256,5,100,b3983038-2149-4628-817f-75f0ee5b6bdd,1749057104.0,1
56,7.0,20,6,7.0,35700000.0,56,256,8,172,76cfc130-03db-44d5-b048-a2337acb93d5,1749057104.0,1
144,36.0,36,3,36.0,17496.902,144,-1,4,80,ec05998b-45ce-4e19-810e-2836d42aa77b,1749057104.0,0
30,6.0,6,4,6.0,6020944.5,30,256,5,100,7c71f1c7-f20d-4faf-8e8d-2040f9005a05,1749057104.0,1
62,6.888889,20,7,6.888889,23400000.0,62,256,9,192,159bd251-969b-4edb-9a85-bd6214ee29f8,1749057104.0,1
11613,1659.0,5840,5,1659.0,30300000.0,11613,229,7,152,235e2f27-49c7-4d27-97dc-72c549ce3871,1749057104.0,0
62,6.888889,20,7,6.888889,30300000.0,62,256,9,192,9bb046fa-0174-4c86-9caf-06305bacdd43,1749057104.0,1
204,51.0,51,3,51.0,17401.049,204,-1,4,128,a1c1aa97-2ef4-42e5-bf49-4945c568f704,1749057104.0,0
55,55.0,55,0,55.0,0.0,55,-1,1,32,a8611f0d-6480-4d84-a3c2-6b8ad29c69fe,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,08fb40e2-08a1-41f0-82c2-8ab1795a31fa,1749057104.0,0
24,6.0,6,3,6.0,32480.252,24,256,4,80,a1384dd9-5fea-451f-b264-b0387ffef6f3,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,d139fdcf-b6d3-4047-a033-e192b3d90900,1749057104.0,0
26,8.666667,20,2,8.666667,420.72855,26,8192,3,72,668f4f09-acea-490e-8018-04f018aced0f,1749057104.0,1
24,6.0,6,3,6.0,5510459.0,24,256,4,80,2c43fe90-db67-48fb-9f26-e27225959fda,1749057104.0,1
888,40.363636,210,21,40.363636,10874.491,888,8192,22,452,d40cba6d-36d6-4750-974e-253e735733cd,1749057104.0,0
30,6.0,6,4,6.0,3014248.0,30,256,5,100,0554e0b5-da7e-4f99-a7ca-b50ce5e684aa,1749057104.0,1
6,6.0,6,0,6.0,0.0,6,229,1,20,88a11370-025b-41c3-a678-5035cab5844d,1749057104.0,0
6,6.0,6,0,6.0,0.0,6,229,1,20,3d1eef0c-85c1-4dd2-a65c-9bc8213ece3d,1749057104.0,0
30,6.0,6,4,6.0,5903479.0,30,256,5,100,d1fbac29-5b7f-44b9-87aa-db59ef8eb45c,1749057104.0,1
